temperature,raw,answer
2.0,sunday,sunday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,monday,monday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,monday,monday
2.0,monday,monday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,monday,monday
2.0,sunday,sunday
2.0,monday,monday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,monday,monday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,monday,monday
2.0,thursday,thursday
2.0,monday,monday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,monday,monday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,monday,monday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,monday,monday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,sunday,sunday
2.0,monday,monday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,monday,monday
2.0,thursday,thursday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,monday,monday
2.0,monday,monday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,thursday,thursday
2.0,monday,monday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,monday,monday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,thursday,thursday
2.0,wednesday,wednesday
2.0,thursday,thursday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,monday,monday
2.0,tuesday,tuesday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,sunday,sunday
2.0,wednesday,wednesday
2.0,tuesday,tuesday
2.0,sunday,sunday
2.0,thursday,thursday
2.0,monday,monday
