source_file,player_id,question_id,letter,category,round_idx,answer_raw,answer_norm,valid,collision,score,round_key
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q057,E,Companies,4,Exodust Energy Systems Inc.,exodust energy systems inc,0,0,0,Q057::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q058,F,Movie characters,0,Filatov,filatov,0,0,0,Q058::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q058,F,Movie characters,1,Frieda Galli,frieda galli,0,0,0,Q058::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q058,F,Movie characters,2,Frantz,frantz,0,0,0,Q058::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q058,F,Movie characters,3,Faeries,faeries,0,0,0,Q058::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q058,F,Movie characters,4,Faramir from Lord of the Rings,faramir from lord of the rings,1,0,1,Q058::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q059,G,Things in a toolbox,0,Gaskets,gaskets,1,0,1,Q059::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q059,G,Things in a toolbox,1,Glass cutting saw blade,glass cutting saw blade,0,0,0,Q059::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q059,G,Things in a toolbox,2,Gimbal jig,gimbal jig,0,0,0,Q059::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q059,G,Things in a toolbox,3,Glass mat,glass mat,0,0,0,Q059::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q059,G,Things in a toolbox,4,Grosh bolt,grosh bolt,0,0,0,Q059::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q060,H,Countries,0,Haiti,haiti,1,1,0,Q060::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q060,H,Countries,1,Haiti,haiti,1,1,0,Q060::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q060,H,Countries,2,Haiti,haiti,1,1,0,Q060::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q060,H,Countries,3,Haiti,haiti,1,0,1,Q060::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q060,H,Countries,4,Hungaria,hungaria,0,0,0,Q060::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q061,I,Musical artists,0,Ivory Fawn,ivory fawn,0,0,0,Q061::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q061,I,Musical artists,1,Iaroslaw Szpilman,iaroslaw szpilman,0,0,0,Q061::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q061,I,Musical artists,2,Ictus,ictus,0,0,0,Q061::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q061,I,Musical artists,3,Ivo Papens,ivo papens,0,0,0,Q061::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q061,I,Musical artists,4,Ivo Watts-Russell,ivo watts-russell,0,0,0,Q061::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q062,J,Things in a refrigerator,0,Jerky,jerky,1,1,0,Q062::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q062,J,Things in a refrigerator,1,Japanese pickled ginger,japanese pickled ginger,1,0,1,Q062::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q062,J,Things in a refrigerator,2,Jelly Roll,jelly roll,0,0,0,Q062::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q062,J,Things in a refrigerator,3,Jerky,jerky,1,1,0,Q062::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q062,J,Things in a refrigerator,4,Juniper berry preserves,juniper berry preserves,1,0,1,Q062::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q063,K,Cities,0,Kangarookota,kangarookota,0,0,0,Q063::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q063,K,Cities,1,Khajwari,khajwari,0,0,0,Q063::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q063,K,Cities,2,Khartoum,khartoum,1,0,1,Q063::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q063,K,Cities,3,Kerikeri,kerikeri,1,0,1,Q063::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q063,K,Cities,4,Khorrogorod,khorrogorod,0,0,0,Q063::4
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q064,L,Things in a library,0,Lost Tomes,lost tomes,0,0,0,Q064::0
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q064,L,Things in a library,1,Leptorhynchoid bibliographia,leptorhynchoid bibliographia,0,0,0,Q064::1
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q064,L,Things in a library,2,Lamellibrarian,lamellibrarian,0,0,0,Q064::2
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q064,L,Things in a library,3,Lexicographical notes,lexicographical notes,0,0,0,Q064::3
part3_selfplay_outputs/self_obscure_20_llama_Player_1_Obscure.csv,self_obscure_20_llama_Player_1_Obscure,Q064,L,Things in a library,4,Lissencephaly Catalog,lissencephaly catalog,0,0,0,Q064::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q001,A,Animals,0,Ailuravireola,ailuravireola,0,0,0,Q001::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q001,A,Animals,1,Aye-Aye,aye-aye,1,0,1,Q001::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q001,A,Animals,2,Aye-Aye,aye-aye,1,0,1,Q001::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q001,A,Animals,3,Ailuravidae,ailuravidae,1,0,1,Q001::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q001,A,Animals,4,Axolotl,axolotl,1,0,1,Q001::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q002,A,Jobs,0,Anthropometry,anthropometry,0,0,0,Q002::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q002,A,Jobs,1,Abalone Diver,abalone diver,1,0,1,Q002::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q002,A,Jobs,2,Archaeomicrobiologist,archaeomicrobiologist,1,0,1,Q002::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q002,A,Jobs,3,Aepyornithologist,aepyornithologist,0,0,0,Q002::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q002,A,Jobs,4,Aerothermologist,aerothermologist,1,0,1,Q002::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q003,B,Fruits,0,Bulino,bulino,0,0,0,Q003::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q003,B,Fruits,1,Boysenberry,boysenberry,1,0,1,Q003::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q003,B,Fruits,2,Biriba,biriba,1,0,1,Q003::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q003,B,Fruits,3,Barbados cherry,barbados cherry,1,0,1,Q003::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q003,B,Fruits,4,Barberry,barberry,1,0,1,Q003::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q004,B,Things that are red,0,Beech mast,beech mast,0,0,0,Q004::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q004,B,Things that are red,1,Bleached Red Coral,bleached red coral,0,0,0,Q004::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q004,B,Things that are red,2,Barberries,barberries,1,0,1,Q004::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q004,B,Things that are red,3,Bloodstone,bloodstone,0,0,0,Q004::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q004,B,Things that are red,4,Brachyspermum barteri,brachyspermum barteri,0,0,0,Q004::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q005,C,Countries,0,Christmas Island,christmas island,0,0,0,Q005::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q005,C,Countries,1,Central African Republic,central african republic,1,0,1,Q005::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q005,C,Countries,2,Curacao,curacao,0,0,0,Q005::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q005,C,Countries,3,Cambodia,cambodia,1,0,1,Q005::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q005,C,Countries,4,Cayman Islands,cayman islands,1,0,1,Q005::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q006,C,Board games,0,Crokinole,crokinole,1,0,1,Q006::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q006,C,Board games,1,Cyranomachy,cyranomachy,1,0,1,Q006::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q006,C,Board games,2,Cosmic Encounter,cosmic encounter,1,0,1,Q006::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q006,C,Board games,3,Cutthroat Canasta,cutthroat canasta,0,0,0,Q006::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q006,C,Board games,4,Cosmognosis,cosmognosis,0,0,0,Q006::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q007,D,Musical instruments,0,Didjeridoo,didjeridoo,1,0,1,Q007::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q007,D,Musical instruments,1,Dulcimerbayan,dulcimerbayan,0,0,0,Q007::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q007,D,Musical instruments,2,Dulcimerphone,dulcimerphone,0,0,0,Q007::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q007,D,Musical instruments,3,Dulcimeran,dulcimeran,0,0,0,Q007::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q007,D,Musical instruments,4,Danse Bop,danse bop,0,0,0,Q007::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q008,D,Things in a bathroom,0,Dilute,dilute,0,0,0,Q008::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q008,D,Things in a bathroom,1,Dermatograph paper,dermatograph paper,0,0,0,Q008::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q008,D,Things in a bathroom,2,Dandruff remover,dandruff remover,0,0,0,Q008::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q008,D,Things in a bathroom,3,Deodorizer pad,deodorizer pad,1,0,1,Q008::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q008,D,Things in a bathroom,4,Deodorizer strip,deodorizer strip,1,0,1,Q008::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q009,E,Sports,0,Estafeta,estafeta,0,0,0,Q009::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q009,E,Sports,1,Estebaneco,estebaneco,0,0,0,Q009::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q009,E,Sports,2,Equestrian,equestrian,1,0,1,Q009::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q009,E,Sports,3,Emu cricket,emu cricket,0,0,0,Q009::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q009,E,Sports,4,Escapesailing,escapesailing,0,0,0,Q009::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q010,E,Movie titles,0,Eros Plus Zero,eros plus zero,0,0,0,Q010::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q010,E,Movie titles,1,East Side Story,east side story,0,0,0,Q010::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q010,E,Movie titles,2,Eastern Promises,eastern promises,1,0,1,Q010::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q010,E,Movie titles,3,Eastern Promises,eastern promises,1,0,1,Q010::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q010,E,Movie titles,4,End of August,end of august,0,0,0,Q010::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q011,F,Fish,0,Filamented Wolffish,filamented wolffish,1,0,1,Q011::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q011,F,Fish,1,Frogfish,frogfish,0,0,0,Q011::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q011,F,Fish,2,Fenugreek Seabass,fenugreek seabass,0,0,0,Q011::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q011,F,Fish,3,Fanabilis,fanabilis,0,0,0,Q011::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q011,F,Fish,4,Fathartia,fathartia,0,0,0,Q011::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q012,F,Things in a backpack,0,Fuel injectors,fuel injectors,0,0,0,Q012::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q012,F,Things in a backpack,1,Fire starters,fire starters,1,0,1,Q012::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q012,F,Things in a backpack,2,Flapjack,flapjack,0,0,0,Q012::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q012,F,Things in a backpack,3,Ferroequinario kit,ferroequinario kit,0,0,0,Q012::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q012,F,Things in a backpack,4,Fish finder unit,fish finder unit,0,0,0,Q012::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q013,G,U.S. states,0,Guam,guam,0,0,0,Q013::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q013,G,U.S. states,1,Guam,guam,0,0,0,Q013::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q013,G,U.S. states,2,Guam,guam,0,0,0,Q013::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q013,G,U.S. states,3,Guam,guam,0,0,0,Q013::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q013,G,U.S. states,4,Guam,guam,0,0,0,Q013::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q014,G,Foods,0,Guanciale,guanciale,1,0,1,Q014::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q014,G,Foods,1,Gajar Ka Halwa,gajar ka halwa,1,0,1,Q014::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q014,G,Foods,2,Guanaja,guanaja,0,0,0,Q014::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q014,G,Foods,3,Guanciale,guanciale,1,0,1,Q014::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q014,G,Foods,4,Guanciale,guanciale,1,0,1,Q014::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q015,H,Famous scientists,0,Helmut Mautner,helmut mautner,0,0,0,Q015::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q015,H,Famous scientists,1,Helene Langevin-Joliot,helene langevin-joliot,1,0,1,Q015::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q015,H,Famous scientists,2,Heisenberg,heisenberg,1,0,1,Q015::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q015,H,Famous scientists,3,Helio von Campenhausen,helio von campenhausen,0,0,0,Q015::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q015,H,Famous scientists,4,Hubert A. Humphrey,hubert a. humphrey,0,0,0,Q015::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q016,H,Things at the beach,0,Heliographs,heliographs,0,0,0,Q016::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q016,H,Things at the beach,1,Hydrolase,hydrolase,0,0,0,Q016::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q016,H,Things at the beach,2,Heliograph,heliograph,0,0,0,Q016::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q016,H,Things at the beach,3,Heliport,heliport,0,0,0,Q016::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q016,H,Things at the beach,4,Heliography,heliography,0,0,0,Q016::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q017,I,Cities,0,Ilha,ilha,0,0,0,Q017::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q017,I,Cities,1,Imbabiri,imbabiri,0,0,0,Q017::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q017,I,Cities,2,Imbissu,imbissu,0,0,0,Q017::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q017,I,Cities,3,Itaiwa,itaiwa,0,0,0,Q017::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q017,I,Cities,4,Ilheus,ilheus,1,0,1,Q017::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q018,I,Things in a classroom,0,Instrument,instrument,1,0,1,Q018::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q018,I,Things in a classroom,1,Inertial Dampeners,inertial dampeners,0,0,0,Q018::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q018,I,Things in a classroom,2,Instrumentation for educational research,instrumentation for educational research,0,0,0,Q018::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q018,I,Things in a classroom,3,Inkwell,inkwell,1,0,1,Q018::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q018,I,Things in a classroom,4,Incunabula,incunabula,0,0,0,Q018::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q019,J,Car brands,0,Jerantani,jerantani,0,0,0,Q019::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q019,J,Car brands,1,Jensen,jensen,1,0,1,Q019::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q019,J,Car brands,2,Jaguar Jensen,jaguar jensen,1,0,1,Q019::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q019,J,Car brands,3,Jerison,jerison,0,0,0,Q019::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q019,J,Car brands,4,Jaguar Irenda,jaguar irenda,0,0,0,Q019::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q020,J,Video game titles,0,Juicy Jungle 3D,juicy jungle 3d,0,0,0,Q020::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q020,J,Video game titles,1,Jiggy Puzzle Party,jiggy puzzle party,0,0,0,Q020::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q020,J,Video game titles,2,Jet Set Radio 2,jet set radio 2,0,0,0,Q020::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q020,J,Video game titles,3,Jet Set Radio 2,jet set radio 2,0,0,0,Q020::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q020,J,Video game titles,4,Juicy Juice Jungle,juicy juice jungle,0,0,0,Q020::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q021,K,Superheroes,0,Keyholder,keyholder,0,0,0,Q021::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q021,K,Superheroes,1,Kalifan,kalifan,0,0,0,Q021::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q021,K,Superheroes,2,Knights Caledonia,knights caledonia,0,0,0,Q021::2
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q021,K,Superheroes,3,Kalendra,kalendra,0,0,0,Q021::3
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q021,K,Superheroes,4,Keyhole,keyhole,0,0,0,Q021::4
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q022,K,Things in a grocery store,0,Kimchi,kimchi,1,0,1,Q022::0
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q022,K,Things in a grocery store,1,Kibbled cereals,kibbled cereals,0,0,0,Q022::1
part3_selfplay_outputs/self_obscure_20_llama_Player_2_Obscure.csv,self_obscure_20_llama_Player_2_Obscure,Q022,K,Things in a grocery store,2,Korean chili paste,korean chili paste,1,0,1,Q022::2
